DATE,BAMLC0A0CM,BAMLC0A0CMEY
2007-08-09,1.30,6.06
2007-08-10,1.32,6.06
2007-08-13,1.32,6.05
2007-08-14,1.34,6.02
2007-08-15,1.37,6.02
2007-08-16,1.44,5.94
2007-08-17,1.45,6.01
2007-08-20,1.46,5.98
2007-08-21,1.47,5.94
2007-08-22,1.47,5.99
2007-08-23,1.45,5.99
2007-08-24,1.44,6.02
2007-08-27,1.44,5.99
2007-08-28,1.46,5.91
2007-08-29,1.46,5.94
2007-08-30,1.48,5.90
2007-08-31,1.45,5.92
2007-09-03,1.45,5.91
2007-09-04,1.47,5.93
2007-09-05,1.48,5.85
2007-09-06,1.50,5.90
2007-09-07,1.54,5.79
2007-09-10,1.56,5.77
2007-09-11,1.57,5.83
2007-09-12,1.58,5.88
2007-09-13,1.58,5.96
2007-09-14,1.58,5.94
2007-09-17,1.58,5.95
2007-09-18,1.58,5.93
2007-09-19,1.56,5.94
2007-09-20,1.53,6.05
2007-09-21,1.51,5.99
2007-09-24,1.50,5.97
2007-09-25,1.50,5.95
2007-09-26,1.49,5.94
2007-09-27,1.49,5.89
2007-09-28,1.48,5.89
2007-09-30,1.49,5.90
2007-10-01,1.49,5.89
2007-10-02,1.49,5.86
2007-10-03,1.48,5.87
2007-10-04,1.47,5.85
2007-10-05,1.45,5.94
2007-10-08,1.45,5.94
2007-10-09,1.44,5.95
2007-10-10,1.42,5.94
2007-10-11,1.40,5.93
2007-10-12,1.40,5.96
2007-10-15,1.39,5.94
2007-10-16,1.40,5.92
2007-10-17,1.42,5.82
2007-10-18,1.43,5.78
2007-10-19,1.45,5.70
2007-10-22,1.47,5.72
2007-10-23,1.46,5.71
2007-10-24,1.48,5.66
2007-10-25,1.48,5.68
2007-10-26,1.48,5.71
2007-10-29,1.48,5.71
2007-10-30,1.48,5.72
2007-10-31,1.50,5.83
2007-11-01,1.54,5.75
2007-11-02,1.57,5.69
2007-11-05,1.60,5.74
2007-11-06,1.62,5.79
2007-11-07,1.66,5.78
2007-11-08,1.69,5.74
2007-11-09,1.72,5.72
2007-11-12,1.72,5.72
2007-11-13,1.74,5.80
2007-11-14,1.74,5.81
2007-11-15,1.77,5.71
2007-11-16,1.79,5.72
2007-11-19,1.83,5.67
2007-11-20,1.85,5.67
2007-11-21,1.89,5.63
2007-11-22,1.89,5.63
2007-11-23,1.88,5.65
2007-11-26,1.91,5.52
2007-11-27,1.93,5.63
2007-11-28,1.94,5.73
2007-11-29,1.97,5.67
2007-11-30,1.96,5.69
2007-12-03,1.98,5.61
2007-12-04,2.00,5.62
2007-12-05,2.02,5.65
2007-12-06,2.04,5.76
2007-12-07,2.03,5.87
2007-12-10,2.03,5.90
2007-12-11,2.05,5.74
2007-12-12,2.03,5.83
2007-12-13,2.04,5.91
2007-12-14,2.03,5.99
2007-12-17,2.03,5.94
2007-12-18,2.03,5.87
2007-12-19,2.03,5.82
2007-12-20,2.04,5.78
2007-12-21,2.03,5.92
2007-12-24,2.03,5.95
2007-12-25,.,.
2007-12-26,2.03,6.02
2007-12-27,2.03,5.95
2007-12-28,2.03,5.84
2007-12-31,2.03,5.80
2008-01-01,.,.
2008-01-02,2.05,5.66
2008-01-03,2.06,5.67
2008-01-04,2.09,5.63
2008-01-07,2.11,5.63
2008-01-08,2.12,5.65
2008-01-09,2.17,5.64
2008-01-10,2.17,5.72
2008-01-11,2.17,5.63
2008-01-14,2.16,5.62
2008-01-15,2.18,5.56
2008-01-16,2.19,5.57
2008-01-17,2.22,5.53
2008-01-18,2.24,5.52
2008-01-21,2.24,5.52
2008-01-22,2.31,5.41
2008-01-23,2.33,5.37
2008-01-24,2.30,5.56
2008-01-25,2.30,5.50
2008-01-28,2.29,5.50
2008-01-29,2.28,5.56
2008-01-30,2.29,5.62
2008-01-31,2.30,5.54
2008-02-01,2.30,5.49
2008-02-04,2.31,5.52
2008-02-05,2.31,5.44
2008-02-06,2.31,5.47
2008-02-07,2.33,5.57
2008-02-08,2.34,5.51
2008-02-11,2.36,5.50
2008-02-12,2.37,5.56
2008-02-13,2.38,5.56
2008-02-14,2.38,5.65
2008-02-15,2.39,5.64
2008-02-18,2.39,5.64
2008-02-19,2.39,5.75
2008-02-20,2.40,5.81
2008-02-21,2.41,5.68
2008-02-22,2.42,5.69
2008-02-25,2.42,5.81
2008-02-26,2.43,5.77
2008-02-27,2.44,5.76
2008-02-28,2.47,5.66
2008-02-29,2.52,5.54
2008-03-03,2.55,5.55
2008-03-04,2.60,5.63
2008-03-05,2.64,5.75
2008-03-06,2.72,5.75
2008-03-07,2.75,5.72
2008-03-10,2.80,5.69
2008-03-11,2.84,5.92
2008-03-12,2.86,5.83
2008-03-13,2.92,5.90
2008-03-14,2.97,5.80
2008-03-17,3.03,5.75
2008-03-18,3.02,5.90
2008-03-19,3.03,5.83
2008-03-20,3.05,5.84
2008-03-21,.,.
2008-03-24,3.01,6.01
2008-03-25,2.99,5.97
2008-03-26,2.98,5.94
2008-03-27,2.99,5.98
2008-03-28,2.99,5.94
2008-03-31,3.00,5.91
2008-04-01,2.98,6.03
2008-04-02,2.94,6.05
2008-04-03,2.92,6.05
2008-04-04,2.89,5.92
2008-04-07,2.85,5.97
2008-04-08,2.84,5.95
2008-04-09,2.86,5.86
2008-04-10,2.86,5.93
2008-04-11,2.87,5.87
2008-04-14,2.87,5.89
2008-04-15,2.85,5.94
2008-04-16,2.84,6.06
2008-04-17,2.82,6.10
2008-04-18,2.77,6.09
2008-04-21,2.74,6.04
2008-04-22,2.72,6.03
2008-04-23,2.70,6.02
2008-04-24,2.68,6.13
2008-04-25,2.67,6.15
2008-04-28,2.65,6.09
2008-04-29,2.63,6.06
2008-04-30,2.60,5.99
2008-05-01,2.57,5.98
2008-05-02,2.53,6.03
2008-05-05,2.52,6.01
2008-05-06,2.52,6.04
2008-05-07,2.52,6.00
2008-05-08,2.53,5.93
2008-05-09,2.53,5.90
2008-05-12,2.53,5.91
2008-05-13,2.51,6.05
2008-05-14,2.50,6.08
2008-05-15,2.50,5.99
2008-05-16,2.49,5.99
2008-05-19,2.49,5.96
2008-05-20,2.50,5.91
2008-05-21,2.50,5.97
2008-05-22,2.51,6.09
2008-05-23,2.52,6.01
2008-05-26,2.52,6.01
2008-05-27,2.53,6.11
2008-05-28,2.52,6.18
2008-05-29,2.50,6.23
2008-05-30,2.50,6.20
2008-05-31,2.48,6.20
2008-06-02,2.49,6.12
2008-06-03,2.50,6.05
2008-06-04,2.51,6.09
2008-06-05,2.50,6.15
2008-06-06,2.50,6.06
2008-06-09,2.48,6.18
2008-06-10,2.49,6.32
2008-06-11,2.50,6.28
2008-06-12,2.49,6.43
2008-06-13,2.49,6.47
2008-06-16,2.49,6.45
2008-06-17,2.48,6.41
2008-06-18,2.50,6.34
2008-06-19,2.50,6.42
2008-06-20,2.54,6.37
2008-06-23,2.55,6.43
2008-06-24,2.58,6.38
2008-06-25,2.59,6.38
2008-06-26,2.66,6.34
2008-06-27,2.68,6.32
2008-06-30,2.74,6.38
2008-07-01,2.77,6.42
2008-07-02,2.77,6.38
2008-07-03,2.79,6.38
2008-07-04,2.79,6.38
2008-07-07,2.79,6.34
2008-07-08,2.82,6.32
2008-07-09,2.84,6.30
2008-07-10,2.85,6.30
2008-07-11,2.88,6.47
2008-07-14,2.88,6.40
2008-07-15,2.94,6.40
2008-07-16,2.98,6.51
2008-07-17,2.97,6.62
2008-07-18,2.97,6.67
2008-07-21,2.96,6.66
2008-07-22,2.97,6.70
2008-07-23,2.94,6.74
2008-07-24,2.96,6.60
2008-07-25,2.96,6.69
2008-07-28,2.98,6.61
2008-07-29,2.98,6.63
2008-07-30,2.98,6.65
2008-07-31,3.00,6.59
2008-08-01,3.00,6.56
2008-08-04,3.00,6.58
2008-08-05,3.00,6.60
2008-08-06,3.00,6.64
2008-08-07,3.01,6.52
2008-08-08,3.01,6.54
2008-08-11,3.01,6.60
2008-08-12,3.03,6.53
2008-08-13,3.03,6.57
2008-08-14,3.04,6.52
2008-08-15,3.05,6.49
2008-08-18,3.06,6.46
2008-08-19,3.08,6.49
2008-08-20,3.11,6.46
2008-08-21,3.12,6.52
2008-08-22,3.12,6.57
2008-08-25,3.14,6.51
2008-08-26,3.15,6.52
2008-08-27,3.15,6.50
2008-08-28,3.16,6.54
2008-08-29,3.16,6.54
2008-08-31,3.17,6.56
2008-09-01,3.17,6.56
2008-09-02,3.19,6.50
2008-09-03,3.20,6.47
2008-09-04,3.21,6.43
2008-09-05,3.22,6.47
2008-09-08,3.21,6.48
2008-09-09,3.24,6.44
2008-09-10,3.28,6.52
2008-09-11,3.39,6.59
2008-09-12,3.44,6.72
2008-09-15,3.80,6.78
2008-09-16,4.11,7.13
2008-09-17,4.28,7.16
2008-09-18,4.40,7.29
2008-09-19,4.15,7.44
2008-09-22,4.09,7.42
2008-09-23,4.17,7.50
2008-09-24,4.26,7.48
2008-09-25,4.36,7.70
2008-09-26,4.59,7.87
2008-09-29,4.65,7.67
2008-09-30,4.55,7.81
2008-10-01,4.61,7.79
2008-10-02,4.87,7.89
2008-10-03,4.91,7.92
2008-10-06,5.08,7.84
2008-10-07,5.14,7.98
2008-10-08,5.26,8.30
2008-10-09,5.35,8.50
2008-10-10,5.81,8.92
2008-10-13,5.82,8.92
2008-10-14,5.49,8.76
2008-10-15,5.54,8.77
2008-10-16,5.73,8.90
2008-10-17,5.87,9.06
2008-10-20,5.91,9.08
2008-10-21,5.94,8.95
2008-10-22,5.96,8.91
2008-10-23,5.98,8.88
2008-10-24,6.09,9.08
2008-10-27,6.14,9.17
2008-10-28,6.15,9.25
2008-10-29,6.18,9.29
2008-10-30,6.17,9.32
2008-10-31,6.06,9.23
2008-11-03,6.06,9.14
2008-11-04,6.03,8.98
2008-11-05,5.95,8.87
2008-11-06,5.94,8.84
2008-11-07,5.91,8.88
2008-11-10,5.86,8.79
2008-11-11,5.86,8.79
2008-11-12,5.87,8.68
2008-11-13,5.90,8.75
2008-11-14,5.88,8.68
2008-11-17,5.93,8.68
2008-11-18,5.98,8.62
2008-11-19,6.06,8.59
2008-11-20,6.22,8.58
2008-11-21,6.36,8.75
2008-11-24,6.36,8.91
2008-11-25,6.38,8.76
2008-11-26,6.39,8.71
2008-11-27,6.39,8.71
2008-11-28,6.42,8.68
2008-11-30,6.41,8.68
2008-12-01,6.44,8.51
2008-12-02,6.50,8.55
2008-12-03,6.53,8.55
2008-12-04,6.55,8.48
2008-12-05,6.56,8.60
2008-12-08,6.55,8.65
2008-12-09,6.55,8.56
2008-12-10,6.54,8.56
2008-12-11,6.52,8.48
2008-12-12,6.52,8.45
2008-12-15,6.51,8.40
2008-12-16,6.51,8.25
2008-12-17,6.42,8.12
2008-12-18,6.35,7.97
2008-12-19,6.30,7.99
2008-12-22,6.28,8.00
2008-12-23,6.25,7.99
2008-12-24,6.21,7.98
2008-12-25,.,.
2008-12-26,6.20,7.93
2008-12-29,6.19,7.88
2008-12-30,6.12,7.80
2008-12-31,6.04,7.83
2009-01-01,.,.
2009-01-02,6.03,7.98
2009-01-05,5.96,7.93
2009-01-06,5.82,7.82
2009-01-07,5.74,7.71
2009-01-08,5.67,7.60
2009-01-09,5.62,7.52
2009-01-12,5.59,7.42
2009-01-13,5.57,7.40
2009-01-14,5.60,7.36
2009-01-15,5.62,7.38
2009-01-16,5.54,7.37
2009-01-19,5.54,7.37
2009-01-20,5.57,7.42
2009-01-21,5.57,7.58
2009-01-22,5.57,7.62
2009-01-23,5.56,7.65
2009-01-26,5.53,7.65
2009-01-27,5.47,7.51
2009-01-28,5.40,7.56
2009-01-29,5.38,7.65
2009-01-30,5.35,7.64
2009-01-31,5.31,7.63
2009-02-02,5.32,7.53
2009-02-03,5.31,7.63
2009-02-04,5.29,7.66
2009-02-05,5.28,7.62
2009-02-06,5.25,7.65
2009-02-09,5.20,7.64
2009-02-10,5.19,7.45
2009-02-11,5.16,7.39
2009-02-12,5.19,7.38
2009-02-13,5.19,7.53
2009-02-16,5.19,7.52
2009-02-17,5.23,7.39
2009-02-18,5.29,7.53
2009-02-19,5.31,7.65
2009-02-20,5.41,7.67
2009-02-23,5.44,7.71
2009-02-24,5.54,7.83
2009-02-25,5.54,7.95
2009-02-26,5.56,7.99
2009-02-27,5.58,8.01
2009-02-28,5.48,7.95
2009-03-02,5.56,7.90
2009-03-03,5.64,8.02
2009-03-04,5.75,8.18
2009-03-05,5.81,8.10
2009-03-06,5.87,8.18
2009-03-09,5.97,8.33
2009-03-10,5.99,8.43
2009-03-11,6.00,8.40
2009-03-12,6.00,8.37
2009-03-13,6.00,8.34
2009-03-16,5.96,8.35
2009-03-17,5.95,8.39
2009-03-18,5.97,8.02
2009-03-19,5.97,8.08
2009-03-20,5.99,8.10
2009-03-23,5.99,8.14
2009-03-24,5.98,8.11
2009-03-25,6.00,8.22
2009-03-26,5.98,8.14
2009-03-27,5.96,8.14
2009-03-30,5.99,8.11
2009-03-31,5.86,7.95
2009-04-01,5.86,7.93
2009-04-02,5.82,7.98
2009-04-03,5.81,8.10
2009-04-06,5.78,8.09
2009-04-07,5.75,8.04
2009-04-08,5.71,7.96
2009-04-09,5.63,7.95
2009-04-10,.,.
2009-04-13,5.60,7.83
2009-04-14,5.54,7.71
2009-04-15,5.47,7.63
2009-04-16,5.40,7.63
2009-04-17,5.32,7.64
2009-04-20,5.28,7.52
2009-04-21,5.26,7.55
2009-04-22,5.23,7.57
2009-04-23,5.20,7.51
2009-04-24,5.16,7.52
2009-04-27,5.14,7.43
2009-04-28,5.10,7.46
2009-04-29,5.02,7.45
2009-04-30,4.87,7.32
2009-05-01,4.81,7.28
2009-05-04,4.78,7.25
2009-05-05,4.71,7.18
2009-05-06,4.64,7.11
2009-05-07,4.53,7.11
2009-05-08,4.44,7.02
2009-05-11,4.44,6.91
2009-05-12,4.42,6.88
2009-05-13,4.42,6.82
2009-05-14,4.43,6.82
2009-05-15,4.42,6.82
2009-05-18,4.40,6.88
2009-05-19,4.34,6.84
2009-05-20,4.28,6.73
2009-05-21,4.25,6.80
2009-05-22,4.22,6.84
2009-05-25,4.22,6.84
2009-05-26,4.16,6.82
2009-05-27,4.09,6.88
2009-05-28,4.02,6.81
2009-05-29,3.94,6.60
2009-05-31,3.87,6.56
2009-06-01,3.82,6.68
2009-06-02,3.71,6.54
2009-06-03,3.65,6.42
2009-06-04,3.63,6.51
2009-06-05,3.56,6.66
2009-06-08,3.52,6.67
2009-06-09,3.50,6.60
2009-06-10,3.44,6.60
2009-06-11,3.40,6.51
2009-06-12,3.38,6.43
2009-06-15,3.36,6.34
2009-06-16,3.35,6.30
2009-06-17,3.36,6.28
2009-06-18,3.34,6.41
2009-06-19,3.31,6.34
2009-06-22,3.32,6.26
2009-06-23,3.31,6.22
2009-06-24,3.31,6.25
2009-06-25,3.32,6.15
2009-06-26,3.33,6.12
2009-06-29,3.33,6.11
2009-06-30,3.31,6.15
2009-07-01,3.31,6.13
2009-07-02,3.30,6.06
2009-07-03,3.30,6.06
2009-07-06,3.31,6.06
2009-07-07,3.30,6.02
2009-07-08,3.31,5.89
2009-07-09,3.30,5.99
2009-07-10,3.30,5.90
2009-07-13,3.29,5.92
2009-07-14,3.27,5.97
2009-07-15,3.22,6.06
2009-07-16,3.19,5.99
2009-07-17,3.13,6.00
2009-07-20,3.11,5.91
2009-07-21,3.07,5.78
2009-07-22,3.05,5.84
2009-07-23,3.02,5.94
2009-07-24,2.98,5.88
2009-07-27,2.95,5.88
2009-07-28,2.91,5.84
2009-07-29,2.86,5.80
2009-07-30,2.78,5.71
2009-07-31,2.73,5.57
2009-08-03,2.70,5.65
2009-08-04,2.65,5.63
2009-08-05,2.61,5.65
2009-08-06,2.57,5.59
2009-08-07,2.54,5.66
2009-08-10,2.52,5.55
2009-08-11,2.53,5.51
2009-08-12,2.54,5.52
2009-08-13,2.53,5.42
2009-08-14,2.54,5.38
2009-08-17,2.58,5.35
2009-08-18,2.60,5.40
2009-08-19,2.60,5.35
2009-08-20,2.60,5.34
2009-08-21,2.58,5.43
2009-08-24,2.57,5.36
2009-08-25,2.55,5.31
2009-08-26,2.54,5.29
2009-08-27,2.53,5.29
2009-08-28,2.52,5.26
2009-08-31,2.53,5.24
2009-09-01,2.54,5.21
2009-09-02,2.54,5.16
2009-09-03,2.54,5.18
2009-09-04,2.53,5.25
2009-09-07,2.53,5.25
2009-09-08,2.51,5.24
2009-09-09,2.50,5.24
2009-09-10,2.47,5.10
2009-09-11,2.44,5.08
2009-09-14,2.42,5.10
2009-09-15,2.39,5.10
2009-09-16,2.36,5.11
2009-09-17,2.35,5.04
2009-09-18,2.33,5.09
2009-09-21,2.32,5.08
2009-09-22,2.30,5.04
2009-09-23,2.31,5.00
2009-09-24,2.31,4.97
2009-09-25,2.31,4.96
2009-09-28,2.32,4.94
2009-09-29,2.33,4.94
2009-09-30,2.35,4.98
2009-10-01,2.38,4.91
2009-10-02,2.39,4.94
2009-10-05,2.38,4.93
2009-10-06,2.35,4.92
2009-10-07,2.35,4.86
2009-10-08,2.34,4.92
2009-10-09,2.33,5.02
2009-10-12,2.33,5.02
2009-10-13,2.33,4.94
2009-10-14,2.31,5.00
2009-10-15,2.30,5.03
2009-10-16,2.29,4.99
2009-10-19,2.28,4.96
2009-10-20,2.26,4.89
2009-10-21,2.25,4.95
2009-10-22,2.23,4.93
2009-10-23,2.21,4.97
2009-10-26,2.19,5.01
2009-10-27,2.18,4.90
2009-10-28,2.18,4.86
2009-10-29,2.18,4.93
2009-10-30,2.18,4.82
2009-10-31,2.18,4.85
2009-11-02,2.19,4.88
2009-11-03,2.19,4.92
2009-11-04,2.19,4.96
2009-11-05,2.18,4.92
2009-11-06,2.18,4.89
2009-11-09,2.17,4.87
2009-11-10,2.16,4.86
2009-11-11,2.16,4.86
2009-11-12,2.16,4.82
2009-11-13,2.16,4.81
2009-11-16,2.15,4.72
2009-11-17,2.15,4.70
2009-11-18,2.15,4.73
2009-11-19,2.15,4.70
2009-11-20,2.15,4.71
2009-11-23,2.15,4.71
2009-11-24,2.16,4.67
2009-11-25,2.16,4.65
2009-11-26,2.16,4.65
2009-11-27,2.19,4.60
2009-11-30,2.21,4.63
2009-12-01,2.21,4.67
2009-12-02,2.19,4.70
2009-12-03,2.17,4.72
2009-12-04,2.15,4.81
2009-12-07,2.13,4.74
2009-12-08,2.13,4.68
2009-12-09,2.12,4.70
2009-12-10,2.10,4.72
2009-12-11,2.08,4.75
2009-12-14,2.04,4.73
2009-12-15,2.02,4.76
2009-12-16,2.01,4.74
2009-12-17,2.01,4.63
2009-12-18,1.99,4.67
2009-12-21,1.98,4.76
2009-12-22,1.96,4.80
2009-12-23,1.96,4.80
2009-12-24,1.94,4.84
2009-12-25,.,.
2009-12-28,1.93,4.87
2009-12-29,1.91,4.84
2009-12-30,1.90,4.81
2009-12-31,1.90,4.89
2010-01-01,.,.
2010-01-04,1.88,4.86
2010-01-05,1.85,4.74
2010-01-06,1.83,4.75
2010-01-07,1.81,4.75
2010-01-08,1.78,4.70
2010-01-11,1.76,4.68
2010-01-12,1.76,4.60
2010-01-13,1.76,4.65
2010-01-14,1.76,4.60
2010-01-15,1.77,4.56
2010-01-18,1.77,4.56
2010-01-19,1.78,4.59
2010-01-20,1.78,4.56
2010-01-21,1.79,4.52
2010-01-22,1.80,4.52
2010-01-25,1.82,4.55
2010-01-26,1.82,4.55
2010-01-27,1.82,4.58
2010-01-28,1.83,4.58
2010-01-29,1.83,4.53
2010-01-31,1.81,4.55
2010-02-01,1.84,4.60
2010-02-02,1.82,4.58
2010-02-03,1.82,4.62
2010-02-04,1.85,4.56
2010-02-05,1.88,4.53
2010-02-08,1.89,4.58
2010-02-09,1.90,4.63
2010-02-10,1.90,4.69
2010-02-11,1.91,4.70
2010-02-12,1.91,4.67
2010-02-15,1.90,4.66
2010-02-16,1.91,4.64
2010-02-17,1.90,4.70
2010-02-18,1.88,4.73
2010-02-19,1.86,4.72
2010-02-22,1.85,4.70
2010-02-23,1.84,4.61
2010-02-24,1.84,4.61
2010-02-25,1.85,4.56
2010-02-26,1.84,4.52
2010-02-28,1.85,4.55
2010-03-01,1.86,4.58
2010-03-02,1.83,4.55
2010-03-03,1.83,4.56
2010-03-04,1.83,4.55
2010-03-05,1.80,4.59
2010-03-08,1.78,4.59
2010-03-09,1.77,4.57
2010-03-10,1.76,4.58
2010-03-11,1.75,4.58
2010-03-12,1.74,4.57
2010-03-15,1.73,4.54
2010-03-16,1.72,4.49
2010-03-17,1.71,4.48
2010-03-18,1.69,4.50
2010-03-19,1.68,4.51
2010-03-22,1.68,4.48
2010-03-23,1.68,4.48
2010-03-24,1.66,4.60
2010-03-25,1.64,4.63
2010-03-26,1.63,4.58
2010-03-29,1.63,4.57
2010-03-30,1.63,4.58
2010-03-31,1.61,4.56
2010-04-01,1.61,4.58
2010-04-02,.,.
2010-04-05,1.59,4.70
2010-04-06,1.57,4.66
2010-04-07,1.58,4.57
2010-04-08,1.58,4.59
2010-04-09,1.57,4.58
2010-04-12,1.56,4.53
2010-04-13,1.55,4.50
2010-04-14,1.53,4.51
2010-04-15,1.52,4.48
2010-04-16,1.53,4.41
2010-04-19,1.53,4.45
2010-04-20,1.52,4.44
2010-04-21,1.51,4.39
2010-04-22,1.52,4.43
2010-04-23,1.51,4.47
2010-04-26,1.52,4.47
2010-04-27,1.54,4.37
2010-04-28,1.55,4.45
2010-04-29,1.55,4.40
2010-04-30,1.55,4.37
2010-05-03,1.57,4.43
2010-05-04,1.60,4.38
2010-05-05,1.64,4.36
2010-05-06,1.76,4.33
2010-05-07,1.84,4.46
2010-05-10,1.77,4.47
2010-05-11,1.79,4.48
2010-05-12,1.77,4.49
2010-05-13,1.76,4.47
2010-05-14,1.79,4.39
2010-05-17,1.79,4.41
2010-05-18,1.81,4.35
2010-05-19,1.86,4.41
2010-05-20,1.96,4.42
2010-05-21,1.97,4.41
2010-05-24,1.98,4.44
2010-05-25,2.06,4.47
2010-05-26,2.04,4.52
2010-05-27,2.02,4.60
2010-05-28,2.02,4.53
2010-05-31,2.02,4.56
2010-06-01,2.05,4.58
2010-06-02,2.07,4.63
2010-06-03,2.05,4.64
2010-06-04,2.08,4.51
2010-06-07,2.08,4.51
2010-06-08,2.11,4.53
2010-06-09,2.12,4.55
2010-06-10,2.13,4.66
2010-06-11,2.13,4.58
2010-06-14,2.11,4.59
2010-06-15,2.11,4.62
2010-06-16,2.10,4.58
2010-06-17,2.09,4.50
2010-06-18,2.08,4.52
2010-06-21,2.05,4.50
2010-06-22,2.05,4.45
2010-06-23,2.06,4.41
2010-06-24,2.07,4.43
2010-06-25,2.07,4.41
2010-06-28,2.08,4.35
2010-06-29,2.09,4.31
2010-06-30,2.09,4.33
2010-07-01,2.09,4.32
2010-07-02,2.08,4.35
2010-07-05,2.09,4.35
2010-07-06,2.07,4.29
2010-07-07,2.08,4.32
2010-07-08,2.06,4.33
2010-07-09,2.04,4.34
2010-07-12,2.03,4.32
2010-07-13,2.00,4.34
2010-07-14,1.98,4.26
2010-07-15,1.98,4.20
2010-07-16,1.98,4.16
2010-07-19,1.98,4.17
2010-07-20,1.98,4.15
2010-07-21,1.97,4.10
2010-07-22,1.96,4.12
2010-07-23,1.93,4.15
2010-07-26,1.91,4.13
2010-07-27,1.87,4.14
2010-07-28,1.87,4.09
2010-07-29,1.86,4.06
2010-07-30,1.88,3.99
2010-07-31,1.89,4.02
2010-08-02,1.88,4.05
2010-08-03,1.88,3.99
2010-08-04,1.87,4.03
2010-08-05,1.87,4.00
2010-08-06,1.87,3.93
2010-08-09,1.86,3.94
2010-08-10,1.88,3.92
2010-08-11,1.90,3.88
2010-08-12,1.91,3.91
2010-08-13,1.90,3.88
2010-08-16,1.90,3.79
2010-08-17,1.89,3.83
2010-08-18,1.88,3.82
2010-08-19,1.88,3.78
2010-08-20,1.88,3.81
2010-08-23,1.88,3.80
2010-08-24,1.90,3.73
2010-08-25,1.90,3.78
2010-08-26,1.91,3.76
2010-08-27,1.91,3.87
2010-08-30,1.92,3.79
2010-08-31,1.95,3.79
2010-09-01,1.94,3.86
2010-09-02,1.93,3.87
2010-09-03,1.91,3.91
2010-09-06,1.90,3.91
2010-09-07,1.90,3.82
2010-09-08,1.89,3.86
2010-09-09,1.88,3.94
2010-09-10,1.87,3.95
2010-09-13,1.85,3.88
2010-09-14,1.84,3.81
2010-09-15,1.85,3.84
2010-09-16,1.84,3.86
2010-09-17,1.84,3.84
2010-09-20,1.83,3.81
2010-09-21,1.83,3.72
2010-09-22,1.84,3.71
2010-09-23,1.84,3.72
2010-09-24,1.84,3.75
2010-09-27,1.84,3.68
2010-09-28,1.84,3.64
2010-09-29,1.84,3.67
2010-09-30,1.84,3.68
2010-10-01,1.84,3.68
2010-10-04,1.84,3.65
2010-10-05,1.83,3.63
2010-10-06,1.82,3.58
2010-10-07,1.81,3.56
2010-10-08,1.81,3.54
2010-10-11,1.81,3.54
2010-10-12,1.80,3.57
2010-10-13,1.80,3.57
2010-10-14,1.81,3.62
2010-10-15,1.82,3.67
2010-10-18,1.82,3.61
2010-10-19,1.82,3.59
2010-10-20,1.83,3.59
2010-10-21,1.82,3.62
2010-10-22,1.81,3.62
2010-10-25,1.79,3.61
2010-10-26,1.78,3.67
2010-10-27,1.76,3.70
2010-10-28,1.77,3.65
2010-10-29,1.77,3.60
2010-10-31,1.77,3.63
2010-11-01,1.79,3.63
2010-11-02,1.78,3.60
2010-11-03,1.78,3.61
2010-11-04,1.77,3.52
2010-11-05,1.76,3.56
2010-11-08,1.75,3.57
2010-11-09,1.74,3.66
2010-11-10,1.75,3.64
2010-11-11,1.75,3.64
2010-11-12,1.76,3.74
2010-11-15,1.76,3.85
2010-11-16,1.76,3.81
2010-11-17,1.77,3.82
2010-11-18,1.75,3.84
2010-11-19,1.75,3.83
2010-11-22,1.75,3.78
2010-11-23,1.77,3.76
2010-11-24,1.77,3.88
2010-11-25,1.77,3.88
2010-11-26,1.76,3.84
2010-11-29,1.79,3.83
2010-11-30,1.82,3.85
2010-12-01,1.81,3.98
2010-12-02,1.80,4.00
2010-12-03,1.79,3.98
2010-12-06,1.79,3.90
2010-12-07,1.76,4.06
2010-12-08,1.74,4.12
2010-12-09,1.72,4.11
2010-12-10,1.71,4.14
2010-12-13,1.71,4.11
2010-12-14,1.70,4.22
2010-12-15,1.69,4.26
2010-12-16,1.70,4.23
2010-12-17,1.69,4.11
2010-12-20,1.69,4.12
2010-12-21,1.69,4.11
2010-12-22,1.68,4.13
2010-12-23,1.66,4.17
2010-12-24,1.66,4.17
2010-12-27,1.67,4.14
2010-12-28,1.66,4.23
2010-12-29,1.67,4.11
2010-12-30,1.66,4.13
2010-12-31,1.66,4.09
2011-01-03,1.66,4.10
2011-01-04,1.64,4.10
2011-01-05,1.63,4.21
2011-01-06,1.62,4.14
2011-01-07,1.63,4.07
2011-01-10,1.64,4.05
2011-01-11,1.63,4.07
2011-01-12,1.63,4.08
2011-01-13,1.63,4.03
2011-01-14,1.63,4.04
2011-01-17,1.62,4.04
2011-01-18,1.62,4.05
2011-01-19,1.61,4.03
2011-01-20,1.61,4.11
2011-01-21,1.60,4.08
2011-01-24,1.59,4.06
2011-01-25,1.60,4.00
2011-01-26,1.59,4.06
2011-01-27,1.59,4.02
2011-01-28,1.60,3.98
2011-01-31,1.62,4.05
2011-02-01,1.61,4.10
2011-02-02,1.59,4.14
2011-02-03,1.58,4.17
2011-02-04,1.55,4.24
2011-02-07,1.53,4.22
2011-02-08,1.52,4.28
2011-02-09,1.52,4.21
2011-02-10,1.51,4.27
2011-02-11,1.50,4.23
2011-02-14,1.50,4.20
2011-02-15,1.49,4.19
2011-02-16,1.49,4.19
2011-02-17,1.48,4.14
